grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
8th grade,reading,2009,LOUISIANA,48.1%,30.6%,21.7%,21.9%,30.4%,0.0%,24.5%,10.4%,0.0%,44.3%,27.4%,0.0%,25.8%,20.7%,1.9%,14.459657,59.4%,43.5%,0.0%,16.2%,243.67757,255.34232,248.68416,250.66808,261.96393,256.1322,248.41292,253.20541,261.57144,266.42825,265.08173,247.10785,255.34422,269.75223,257.81738,256.68845,261.02066,243.68521,256.91492,250.21725,262.87723,263.89185,266.94873,250.25574,260.444,255.69312,247.40833,260.90332,258.74323,250.99887,264.30978,259.36807,259.01859,263.76822,264.86749,262.73016,265.75409,249.75958,262.28964,240.80127,244.29526,261.51654,271.18039,255.44997,267.55286,265.96594,266.77328,264.52066,264.91837,269.53296,270.7283,260.68277,254.40704,261.34109,256.8974,250.3235,258.46988,272.11169,252.39494,272.02811,252.99516,253.77977,260.54132,261.74518,259.0816,252.65376,267.76312,267.61157,272.02295,267.57932,247.69971,254.8372,273.38489,254.24457,270.12445,267.569,245.70593,256.44406,255.25917,272.8501,255.18378,259.50049,261.72452,268.61246,272.55069,253.06895,249.43655,256.55066,270.59763,262.57739,264.15894,264.56339,251.62018,253.57324,266.34595,251.74043,252.05066,253.06096,248.89365,247.35106,246.24442,256.27441,247.47343,244.44051,261.96893,266.19711,254.35445,260.17499,248.07994,248.88306,256.22284,259.4068,259.11609,243.74232,263.6149,264.10217,258.02106,255.80914,270.85983,259.13638,248.16386,255.04915,261.99564,262.21359,252.862,264.138,258.30835,250.51024,260.18564,261.28366,261.81607,249.86368,270.51035,257.061,250.36313,244.38661,261.70123,253.04202,260.8559,258.61572,269.23755,268.53922,264.49017,255.46257,257.22635,260.13336,255.17844,270.09814,262.09894,261.57574,266.30707,260.67938,272.35941,262.15112,258.56979,256.349,251.68886,265.63828,265.45328,250.21365,249.93854,259.4523,267.08734,255.92343,268.3042,251.73814,260.2168,256.84305,251.56526,267.73639,255.64551,253.23232,267.68884,249.03932,249.77885,248.37813,258.63098,250.21927,251.62624,264.72571,257.95502,265.01624,264.70566,264.22473,251.39914,256.17471,257.01321,252.6725,253.26689,256.17346,256.11346
8th grade,reading,2011,LOUISIANA,30.3%,27.2%,0.0%,1.0%,0.0%,0.0%,74.8%,29.2%,5.9%,51.0%,61.4%,37.6%,23.5%,4.0%,25.7%,14.370859,96.5%,7.1%,35.3%,0.0%,249.40929,260.60495,261.8855,249.71068,247.07816,255.84877,249.97334,258.61404,254.25121,270.58469,256.15839,262.18427,251.93045,258.72937,259.87088,265.73218,255.91415,266.3634,259.93491,260.26736,258.19092,267.39722,267.0694,265.82281,264.38263,254.23032,263.81305,249.55231,253.38782,263.02994,265.92996,265.98593,264.2045,253.65927,255.22072,271.55939,269.05713,264.37897,267.16373,260.94608,243.85803,249.76839,251.78316,262.76358,269.85266,270.93216,265.89819,264.92856,255.71336,267.57779,264.12344,272.25073,265.70139,256.44394,266.63385,253.7056,259.76028,274.54388,251.87621,256.87216,253.59743,261.26166,250.24403,263.55655,256.40094,252.23083,251.6431,255.5619,267.03287,266.36053,260.66315,258.56424,261.7413,264.43344,254.00983,266.24405,250.44847,259.17807,258.20132,269.85834,263.16031,263.04745,269.26547,263.97171,253.26447,264.92712,253.95018,269.60498,251.90919,262.9079,268.64035,255.56168,271.44269,270.6936,269.71588,265.72083,263.73608,263.22726,258.48795,261.95929,252.3624,242.13536,265.83511,254.07765,255.50244,269.23029,253.37233,261.60297,268.25589,251.77264,253.7408,253.508,262.93216,256.85522,258.67447,259.70221,245.07188,249.41312,248.58781,266.31766,251.00974,250.08658,258.90054,261.59134,257.78082,252.44899,258.02951,255.18704,261.65567,255.54614,268.44846,259.11203,255.8329,268.48434,249.0323,245.28165,255.28189,265.362,256.60239,255.10266,264.03943,265.13214,264.58719,262.52988,267.91699,252.36517,258.16086,258.798,252.48695,257.0611,266.41898,247.42371,252.24133,261.71683,257.10217,264.20032,251.558,264.4386,255.14993,267.76398,268.3855,257.35843,251.88849,257.19653,262.13431,269.22137,259.79007,250.51093,263.13467,260.64679,267.94574,254.55701,271.43539,270.02921,265.9603,255.88031,265.72894,247.48888,249.37816,247.44907,266.41943,256.62164,256.57312,252.25293,255.35345,271.77438,262.86899,267.68735,253.94231,251.84778,269.54712
8th grade,reading,2013,LOUISIANA,27.4%,59.2%,32.6%,0.0%,0.0%,20.3%,74.2%,3.9%,3.3%,52.6%,72.9%,0.0%,0.0%,0.0%,21.6%,14.146745,85.0%,7.7%,21.3%,17.2%,263.78873,253.45709,269.27597,252.55237,269.62842,248.12312,260.92938,256.97617,250.21767,252.97881,259.93307,254.89095,251.30934,276.45581,255.43468,268.00113,250.1563,261.94489,266.02634,248.76369,266.78195,250.54863,276.53299,259.57346,277.0275,273.40201,257.32153,268.90381,253.63019,255.0495,275.09436,265.38086,276.04803,256.61353,266.28354,256.48013,275.55521,267.58841,267.14368,252.27156,247.21713,267.22659,267.3577,278.06863,268.99286,274.50903,263.32532,275.10443,274.48203,272.27585,264.8363,276.1059,254.2982,262.46616,272.30667,274.54004,257.54086,278.17343,266.43677,257.86206,269.52649,252.86812,253.22113,262.81479,274.34164,273.76782,274.18439,261.8996,274.11169,267.91443,270.15726,255.24609,271.71252,271.37561,259.02676,260.9494,255.89322,275.16449,256.89105,272.13232,263.24875,276.62134,277.36865,264.03372,262.38739,273.1618,263.0769,273.68488,260.8717,255.53041,278.57092,274.43057,255.65724,259.91995,263.13208,259.32581,270.4621,262.20593,245.25914,260.69385,271.25665,249.85353,250.83522,266.85052,266.4274,255.77322,270.59012,250.27728,260.56656,265.00815,269.28531,261.86917,248.67651,258.93594,262.03665,261.85071,267.98566,254.75346,266.5488,271.46259,256.25528,258.88892,267.36722,264.08356,257.9455,251.26402,260.32962,259.61176,251.00224,265.81009,256.04767,270.02899,255.70686,249.93729,265.2038,256.90094,263.91724,256.52679,269.73834,269.39044,258.10168,269.29398,265.73154,272.698,271.81165,262.95898,266.06796,253.70679,269.45316,272.40726,258.46213,264.56311,264.30725,268.50711,257.62219,271.80823,257.64893,268.39774,261.6835,272.79886,260.55936,263.05521,263.78711,269.21802,263.21051,270.67383,254.76843,276.27359,260.3992,269.36032,256.93271,268.17242,252.36626,259.92065,255.77887,268.23965,263.24039,268.56955,272.07758,257.22784,274.08066,273.56223,266.42496,267.8031,272.03201,270.87781,254.87602,265.04721,262.41245,267.78522,267.66458
8th grade,reading,2015,LOUISIANA,35.7%,22.0%,23.1%,9.5%,0.0%,6.9%,65.2%,0.0%,0.0%,7.3%,75.4%,10.1%,25.1%,0.0%,0.3%,14.435021,65.0%,39.3%,14.3%,28.2%,246.63159,262.11377,268.155,253.08521,268.72113,265.19696,265.18509,259.58835,269.85999,264.15286,252.69591,256.80261,271.32843,259.02887,272.40836,250.18288,262.9646,254.57018,260.82779,258.27533,265.7363,265.23257,274.88876,274.22638,272.63629,268.40582,252.465,254.6875,253.32475,255.21045,257.40588,271.63406,257.01306,268.47604,258.51505,268.03629,266.45135,270.3461,257.92471,266.76779,256.09885,253.23874,257.64105,252.98189,252.56976,263.36655,274.5578,272.12646,264.45737,251.15884,253.39427,259.96982,267.12204,255.82231,258.94623,258.62387,247.01302,265.69861,255.59758,261.64777,271.75995,253.60504,257.59409,274.03516,255.75073,270.58136,256.73407,260.6409,259.85184,265.97156,267.64362,275.0173,264.58392,275.05112,253.70876,272.40475,261.30624,264.31177,259.7522,251.95638,263.57455,269.50464,251.43727,259.75226,260.39658,266.6647,273.24866,250.33519,262.56738,270.1499,263.5181,272.94406,268.78455,255.7834,255.36455,263.4957,267.33356,263.16714,252.05136,247.505,251.20213,244.33472,262.05957,259.93167,261.24481,258.78497,249.9893,247.43628,270.01987,256.65228,258.79492,244.72693,255.89143,249.45235,269.69513,252.50821,257.14981,261.30988,257.89584,249.26846,261.28186,269.18216,248.62325,266.24316,264.4736,270.74948,261.79214,251.32019,258.27625,245.27135,249.2523,263.27863,269.86322,244.66083,255.49747,245.48975,247.76801,261.53195,261.03003,259.27911,269.34216,269.5444,271.28632,251.33624,270.67404,247.87457,260.21603,268.84384,249.84315,249.19827,248.14346,261.3588,270.05698,251.94194,250.33307,270.17615,260.2464,251.12691,249.83716,264.08362,252.59631,266.95831,250.38155,249.19151,250.73782,250.81245,252.81303,258.69086,255.3389,248.99719,266.13306,263.81677,256.48642,268.43832,252.46729,269.17267,255.41174,265.07794,266.37799,249.95557,258.32043,256.76242,254.17511,245.41086,265.48187,264.79395,259.02026,253.50682,249.88797,248.22365,249.78377
8th grade,reading,2017,LOUISIANA,50.5%,55.3%,0.0%,0.0%,0.0%,21.5%,54.5%,0.0%,24.4%,26.3%,72.7%,23.3%,0.2%,0.0%,0.0%,13.902654,0.0%,22.6%,0.0%,25.2%,258.44113,269.15906,271.00061,256.4874,259.84882,255.18901,253.13322,276.8129,260.20184,274.07751,254.9003,256.41089,258.03482,274.15305,260.50513,272.49893,267.65552,267.02527,257.92871,257.11365,268.24487,267.18585,267.90842,270.50159,259.46527,276.53882,271.93503,252.07864,265.29742,252.75012,265.06235,259.49625,265.21463,272.57828,264.54233,271.54251,273.25302,263.2406,250.25845,254.82716,265.56003,261.99603,267.10574,270.72726,254.92899,268.17224,270.12726,260.23355,272.94473,259.67047,254.36578,262.1824,270.65201,276.77811,268.30121,269.19141,256.92648,257.22009,261.90704,270.03934,256.95029,256.81232,255.86929,256.83209,259.74255,262.68326,272.60757,273.49951,268.77786,262.4238,276.5347,257.42926,262.49057,255.55446,268.73602,263.80154,256.17886,273.25348,278.21655,253.37813,272.03268,256.23633,271.98715,276.53033,258.85455,268.69083,262.62564,259.43301,252.93484,265.71552,270.27213,261.72867,256.17685,261.99966,259.17386,266.92374,264.71786,264.37238,253.11327,253.45412,246.51158,247.0899,267.26486,258.29596,259.98926,251.34132,253.16963,260.56137,253.01753,257.56915,259.81531,246.00456,245.00952,246.47069,252.80536,268.3248,252.50668,258.95642,273.95313,261.11029,252.95486,263.04828,271.91351,259.09622,256.43933,272.29523,255.11549,252.4182,255.86057,265.26941,269.24402,264.81989,255.93925,264.09189,245.7256,253.75644,268.39651,270.69739,258.12976,253.34972,272.51437,273.58109,253.49594,260.36002,253.08627,250.89624,260.91928,272.99487,258.81494,271.79819,255.05081,269.43802,258.68539,273.60681,260.85739,272.1283,251.77458,271.95148,270.66837,260.17609,261.69861,268.43301,271.70905,265.71133,263.39691,263.04886,267.48645,273.91113,258.3653,255.84381,254.65115,260.88049,259.18942,255.84561,270.72095,252.72397,268.06143,262.20242,270.4346,251.48123,272.76938,259.40897,249.67668,269.59421,269.733,265.28986,261.48407,273.78998,255.47153,268.40201,266.24326
8th grade,reading,2019,LOUISIANA,,,,,,,,,,,,,,,,,,,,,245.1391,254.82025,255.44865,261.43167,255.14694,266.51031,246.54753,261.4859,257.5433,250.87813,270.7276,252.98714,273.245,266.63971,261.672,270.48557,267.6571,254.47348,253.06297,260.65973,264.36856,247.78979,252.7695,260.23904,261.34164,257.98688,253.53549,250.47644,251.88181,267.41339,268.5278,263.41309,261.32257,259.90698,272.55475,263.04474,270.15732,257.85767,256.78754,246.2348,249.52272,259.10001,257.71619,263.07971,266.38678,268.12314,278.34796,262.10635,254.02293,273.8056,258.13693,259.49841,263.51001,266.54459,263.60742,261.25522,247.11586,255.59845,265.21042,258.45068,269.74078,272.30865,263.23431,277.54947,271.01041,271.49066,262.34082,275.70334,257.24127,256.40524,268.7793,272.41751,271.88196,256.46658,256.15405,271.92099,250.16805,265.41119,268.51456,271.46039,270.47574,260.33713,267.15979,259.93301,270.40479,272.83667,259.35709,265.86533,253.92714,267.42319,258.73099,259.53043,271.82922,276.14688,253.08353,272.60782,257.45737,271.30075,261.35443,255.51424,256.44986,266.00751,264.79993,255.89273,254.63008,252.41408,268.21521,267.42807,266.81891,254.61559,253.89278,245.87091,250.50018,265.72873,248.94373,259.77136,257.76099,254.42476,262.28314,264.55795,264.99469,259.13379,256.25037,268.2948,261.83676,266.52408,258.65146,269.83905,249.66553,263.55258,254.93459,255.37024,269.11209,248.00839,243.85739,257.60507,254.78999,256.92969,260.20456,263.43555,272.3335,252.89642,252.13713,256.64218,262.38992,270.34573,254.09004,265.45828,256.90958,249.05623,259.90887,249.08939,269.92993,270.56091,251.70541,251.07483,264.53769,271.83209,273.88342,248.06114,260.9245,267.88446,265.62881,260.25113,268.47534,267.52081,271.20477,271.93607,264.1058,267.3349,249.87878,257.07382,252.03613,257.28177,250.23422,257.62393,268.63101,253.32487,258.5159,254.91753,272.25677,270.05341,254.91417,253.88744,268.34198,266.19626,260.83994,264.07901,273.95294,258.07172,250.15564
8th grade,reading,1998,MAINE,91.4%,0.0%,29.4%,29.9%,29.7%,28.3%,7.6%,6.6%,0.0%,48.0%,8.6%,21.1%,16.6%,22.3%,0.0%,13.82889,42.0%,53.9%,20.0%,0.0%,264.9407,256.43579,267.0925,264.58875,269.61737,266.76553,269.62402,272.75363,275.55579,257.94711,263.86151,261.29428,268.79303,274.56448,259.62524,274.7377,271.91351,273.1402,279.90839,262.39233,277.20392,269.07791,264.98053,268.51743,273.72147,260.30984,273.06677,272.40631,258.28079,253.49193,265.19336,258.25421,264.84595,264.93292,263.43915,280.36029,259.02121,273.95544,275.70639,274.32916,279.76123,279.56155,272.49661,260.40222,257.02667,270.93274,261.33984,268.02637,272.54245,270.62695,276.25546,273.04825,265.93362,270.08179,264.05905,257.39413,258.63284,262.50702,261.194,269.89746,253.4409,267.19138,268.95282,273.45679,269.5195,261.33984,272.04953,275.03738,268.85251,257.50705,256.81442,259.44333,270.91931,254.66402,276.54248,264.39777,279.03372,269.68283,261.51031,272.28476,265.50882,259.20331,267.3815,268.58978,259.07797,269.70337,272.49478,277.40619,261.7291,274.03256,256.49408,256.18997,274.76282,275.01489,276.58191,270.02881,254.09663,281.36472,276.61227,282.78043,267.93451,266.31094,273.33337,275.37488,276.10303,273.31107,269.80283,272.09897,260.49493,274.02591,280.82101,260.04108,276.03448,273.15695,270.78189,268.32693,282.09949,259.99393,270.6207,259.58676,257.58066,268.34659,256.45929,257.10931,256.37143,253.71469,258.26505,273.1676,277.09729,279.62253,274.25589,280.13501,281.26846,279.42395,269.77377,278.22137,263.0098,258.0939,259.21451,253.92273,257.44382,258.98361,269.8028,266.24725,265.12527,260.31412,269.93884,276.44235,260.49527,267.83914,280.21783,270.80463,276.20038,265.02948,271.58661,267.47958,267.38641,275.55655,271.52075,266.80783,263.49979,267.88626,277.63229,259.5751,279.67322,259.79828,264.09137,276.96146,265.57748,265.47299,271.04745,266.04636,270.30554,270.73187,259.77509,266.4812,266.88055,263.0155,269.84155,255.98193,269.90286,259.44418,279.09772,260.10486,270.10318,257.72757,269.35007,268.41522,256.83463,259.57233,257.13589
8th grade,reading,2002,MAINE,85.4%,0.0%,0.0%,2.2%,20.1%,0.0%,33.4%,11.9%,18.9%,98.2%,10.4%,0.0%,25.2%,0.0%,34.8%,13.95465,47.9%,41.1%,32.4%,0.0%,265.88602,254.55212,261.18967,266.56244,281.6098,261.48325,269.87723,259.88876,261.03461,252.7081,253.72681,259.10385,276.85413,276.63385,259.20496,263.09491,259.73462,259.55048,271.3613,271.34879,260.57019,258.93124,260.95114,268.66125,252.67398,269.87738,267.99008,249.64732,263.41711,253.34375,252.93835,260.36014,266.14005,273.9072,272.05365,270.3436,271.15903,268.93912,273.47989,280.17978,260.38358,259.70172,261.9317,262.35632,264.20526,266.47699,255.50304,258.94238,258.92523,261.45041,264.10669,257.77255,255.21217,271.91467,268.9827,268.40253,271.31622,263.19324,253.05576,257.40689,266.67651,254.09532,271.97,265.47531,256.28238,260.97928,255.23952,276.25235,260.47095,254.98553,263.41342,252.33096,253.3998,251.79601,267.5257,269.33951,275.79602,256.13409,276.47083,263.00171,251.54352,262.86655,268.362,268.44046,268.77216,270.48526,273.28549,261.31982,276.16248,271.10278,261.41913,265.54514,251.85217,272.48981,258.53607,274.3548,271.6373,264.75217,266.2536,268.57275,278.0564,277.91266,268.67911,255.93477,257.15573,262.43372,259.63687,274.62292,257.71832,270.43234,257.93958,277.5134,277.04318,256.22891,263.35339,270.2467,269.30356,266.9581,265.28265,254.99527,253.14944,272.9856,258.97775,265.79755,256.91611,255.58347,268.25098,277.88742,273.14185,275.25549,256.90134,267.65921,259.60641,270.41263,268.9729,278.6048,276.30164,269.55548,262.15115,258.07309,256.39777,251.08553,263.16309,274.07892,271.70087,260.41553,271.49918,269.80289,267.20755,256.73618,268.3335,261.48209,273.50073,269.55554,264.18286,261.20654,265.39862,255.46477,254.84808,259.32404,265.97626,269.90134,272.371,268.67868,254.20419,256.53781,261.08289,269.72,262.72043,258.51135,261.23099,253.35304,269.18283,262.13315,259.02161,253.58472,255.47466,260.57883,267.34836,264.70633,249.85397,274.92764,277.61182,265.0275,261.27878,272.67322,259.31891,266.19977,255.52754,274.35071,254.70544
8th grade,reading,2003,MAINE,88.6%,16.9%,0.0%,4.2%,18.9%,13.7%,24.5%,0.0%,0.0%,65.8%,6.2%,0.0%,0.0%,0.6%,1.1%,13.982833,41.7%,8.1%,5.3%,0.0%,276.96976,268.67453,273.27731,262.84598,271.36691,259.6568,265.64563,253.9559,263.20544,260.62256,260.36859,268.83249,265.30142,267.57709,257.49368,254.88664,271.60205,275.01941,275.85638,263.20486,260.46085,265.89093,265.74411,250.74229,254.5737,272.42004,264.56308,250.31334,247.90166,258.698,269.31491,251.00467,274.70532,264.60571,258.68405,274.64169,277.55231,263.95108,255.84431,255.46057,276.4993,258.0282,262.66006,263.15939,263.3038,255.96945,267.41537,262.0062,254.63359,254.05962,263.97867,248.85475,260.55972,274.22076,270.35962,277.51727,260.53168,252.34415,261.51245,270.8378,257.29105,270.74881,259.45847,260.85025,274.38739,271.35089,256.99057,263.75543,262.97583,274.32257,254.43805,258.33475,266.87155,264.14392,257.52942,253.91901,254.1432,265.92642,271.92496,256.96466,257.77402,259.54565,256.79144,265.42389,258.12979,271.90701,268.65326,277.17365,273.92929,277.26477,251.96852,264.37369,251.52068,254.79414,262.07401,265.32861,269.00089,277.2796,258.54437,267.12711,260.2905,269.6882,257.30447,250.27444,261.08896,266.57953,271.10114,274.62122,259.13211,267.29813,266.0152,262.08255,267.21823,255.66455,260.35385,255.61992,257.38599,261.01117,249.81619,263.97903,267.39175,272.51746,260.90918,255.53134,263.76559,263.22162,266.28613,275.15833,270.97113,258.25888,265.24954,262.77692,261.46542,266.62244,277.11209,263.32837,263.21008,260.45541,255.7346,261.37958,250.83315,267.62668,262.30939,256.44113,251.12497,249.34648,254.86546,270.66745,256.81204,275.75815,275.02994,269.30365,261.79056,257.67264,252.33566,250.03493,255.81638,264.53857,260.05151,273.96747,267.90988,264.54736,266.06345,275.34567,275.52881,255.82097,260.43442,260.17017,254.16754,254.30789,266.42508,267.98712,262.11084,273.23279,265.46365,266.00931,270.17368,255.18654,253.99185,267.8512,251.9628,266.40839,261.0578,256.31949,274.82327,265.5065,252.79037,269.49356,264.40463,262.31662,262.2439
8th grade,reading,2005,MAINE,81.7%,0.0%,12.5%,0.0%,0.0%,3.6%,32.0%,29.2%,0.0%,83.7%,26.4%,4.4%,0.0%,0.0%,39.6%,14.153855,61.5%,19.2%,0.0%,0.0%,266.06729,269.11005,256.72809,264.02716,263.25638,267.32349,277.67947,255.48872,263.03052,268.31979,259.68347,251.54083,261.76788,277.88724,262.59528,265.99527,258.23233,276.94797,258.16788,281.46164,262.94623,278.88037,255.96002,256.25214,274.22055,270.1647,258.68832,257.80029,271.66742,263.28537,262.9263,258.70547,266.35599,258.03958,269.73181,273.86929,271.5639,268.5069,277.38159,270.80667,269.5853,261.8295,254.12775,257.4931,263.22916,262.09222,254.63664,274.39282,251.94931,268.55573,257.48868,260.65924,275.97244,269.08157,256.40942,266.99799,260.56213,275.43091,258.86191,270.03821,258.36383,252.50932,273.8302,253.67587,263.25967,257.12152,255.81035,261.94339,257.91217,265.50647,259.92163,272.72675,271.94577,254.80161,273.47174,273.85809,277.82669,268.99173,268.64618,279.03677,274.85461,273.1268,253.61635,271.74063,273.9776,262.85999,267.68878,276.0238,268.94003,264.71918,273.76862,256.25726,257.51212,270.91873,261.05756,257.33023,261.1358,272.97089,260.45023,277.50073,276.71439,268.51617,258.76373,268.27283,274.50626,269.57681,253.17831,257.72113,274.37155,271.97925,275.98538,273.189,262.59732,268.61804,271.62534,273.51685,266.91428,255.19321,261.49371,268.89734,262.55399,254.6393,261.25629,258.79123,259.32544,261.22522,251.12865,271.01669,272.58856,275.17618,270.67734,256.3111,272.11304,261.11099,267.91751,263.07684,263.35458,271.47305,260.29395,256.53815,259.48373,270.54352,268.51132,263.03519,253.08308,272.33057,261.99039,260.11362,268.94846,262.52188,259.85223,260.97714,252.13121,252.80269,251.58014,253.8353,273.9281,278.57175,260.10095,277.63113,272.87878,259.21957,273.97421,255.34636,274.15359,253.54987,252.28738,266.56842,259.39417,275.31641,275.14386,256.27252,278.26605,269.35513,272.37595,253.15039,267.41843,256.32242,260.04852,259.63599,259.66391,269.65372,272.44775,277.20721,256.67322,263.44101,271.97849,252.34933,260.02466,262.09464,253.70509
